t,v,omega,slip,brake_cmd,state,dtc,active_faults
0.010000000000000002,27.70733393619094,79.03327304757228,0.14427053974680576,100.0,2,0,noisy_sensor
0.02000000000000001,27.612537709101066,67.67956242322627,0.2646866093631175,100.0,2,0,noisy_sensor
0.03000000000000002,27.51928138556924,77.0051947764097,0.16053191545048595,0.0,3,0,noisy_sensor
0.04000000000000003,27.42607710704932,86.32562262840158,0.05572763150060595,0.0,3,0,noisy_sensor
0.05000000000000004,27.33370920679811,74.72907932018944,0.1798140667099393,100.0,2,0,noisy_sensor
0.060000000000000046,27.237930959892413,84.30690401075898,0.07143933801469636,0.0,3,0,noisy_sensor
0.07000000000000005,27.14307361266008,72.9593054006594,0.19361410824200426,100.0,2,0,noisy_sensor
0.08000000000000006,27.046520765587466,82.61459010792134,0.08363899197301912,0.0,3,0,noisy_sensor
0.09000000000000007,26.950582647698212,71.37506856351332,0.20548951208359906,100.0,2,0,noisy_sensor
0.10000000000000007,26.86095783350346,59.50421664965527,0.3354196411927336,100.0,2,0,noisy_sensor
0.11000000000000008,26.773642732358564,68.2357267641448,0.23541528383425478,0.0,3,0,noisy_sensor
0.12000000000000009,26.678077494155794,77.79225058442113,0.1252115081966165,0.0,3,0,noisy_sensor
0.1300000000000001,26.582283909523923,66.53827571427513,0.24906818457646815,100.0,2,0,noisy_sensor
0.1400000000000001,26.487644063923025,76.00226027436544,0.13919569338502075,0.0,3,0,noisy_sensor
0.1500000000000001,26.40088901280106,84.67776538656214,0.03778506838723232,0.0,3,0,noisy_sensor
0.16000000000000011,26.31273806554996,72.6595267783383,0.1715853371397936,100.0,2,0,noisy_sensor
0.17000000000000012,26.220334653415954,61.06653465840574,0.30130714807123865,100.0,2,0,noisy_sensor
0.18000000000000013,26.13004822942865,70.09517705713607,0.1952348142450932,0.0,3,0,noisy_sensor
0.19000000000000014,26.033636223545635,79.73637764543759,0.08115358576008472,0.0,3,0,noisy_sensor
0.20000000000000015,25.93791086877268,68.47557978940038,0.2080058397628326,100.0,2,0,noisy_sensor
0.21000000000000016,25.848678330169793,56.56550031635539,0.34350027966032776,100.0,2,0,noisy_sensor
