t,v,omega,slip,brake_cmd,state,dtc,active_faults
3.069999999999773,17.032193417907987,42.3806582091948,0.2535196641560869,0.0,3,0,ice_patch
3.079999999999772,17.02279106130209,43.32089386978433,0.23653717453657097,0.0,3,0,ice_patch
3.0899999999997707,17.013568231884893,44.24317681150371,0.2198607098435439,0.0,3,0,ice_patch
3.0999999999997696,17.004567147435534,45.143285256439874,0.20356775567942725,0.0,3,0,ice_patch
3.1099999999997685,16.99583222852062,46.016777147931904,0.1877400907021537,0.0,3,0,ice_patch
3.1199999999997674,16.98740844464295,46.85915553569916,0.1724607843203465,0.0,3,0,ice_patch
3.1299999999997663,16.979339247962816,47.66607520371228,0.157810421696511,0.0,3,0,ice_patch
3.139999999999765,16.97166427892747,48.433572107247,0.14386288855506799,0.0,3,0,ice_patch
3.149999999999764,16.96441711825039,49.15828817495547,0.13068121647272896,0.0,3,0,ice_patch
3.159999999999763,16.957623397140136,49.83766028598032,0.11831406231632689,0.0,3,0,ice_patch
3.169999999999762,16.9512995383074,50.470046169253486,0.10679332775875856,0.0,3,0,ice_patch
3.179999999999761,16.945452288274915,51.05477117250199,0.09613322257863192,0.0,3,0,ice_patch
3.1899999999997597,16.93668839936208,31.09782673045204,0.44916339020047147,100.0,2,0,ice_patch
3.1999999999997586,16.92702099465666,32.06456720099399,0.4317151161249971,0.0,3,0,ice_patch
3.2099999999997575,16.917309539035244,33.035712763136644,0.4141672583295311,0.0,3,0,ice_patch
3.2199999999997564,16.907559976638126,34.01066900284908,0.396530267232356,0.0,3,0,ice_patch
3.2299999999997553,16.8977799670956,34.98866995710171,0.3788177495759714,0.0,3,0,ice_patch
3.239999999999754,16.887979231253585,35.96874354130361,0.36104711436277026,0.0,3,0,ice_patch
3.249999999999753,16.878169942541327,36.949672412529694,0.34324030617682794,0.0,3,0,ice_patch
3.259999999999752,16.8683671569297,37.92995097369257,0.325424613642396,0.0,3,0,ice_patch
3.269999999999751,16.858589265250355,38.90774014162736,0.30763352384723586,0.0,3,0,ice_patch
3.27999999999975,16.848858438399727,39.88082282669027,0.28990756900540365,0.0,3,0,ice_patch
3.2899999999997487,16.8392010183407,40.84656483259316,0.27229507882046594,0.0,3,0,ice_patch
3.2999999999997476,16.829647786720177,41.80188799464543,0.25485271246799035,0.0,3,0,ice_patch
3.3099999999997465,16.820234021369526,42.74326452971095,0.23764560334760307,0.0,3,0,ice_patch
3.3199999999997454,16.81099923509589,43.66674315707458,0.22074691909010422,0.0,3,0,ice_patch
3.3299999999997443,16.80198649058017,44.568017608646095,0.20423663653760327,0.0,3,0,ice_patch
3.339999999999743,16.79324121136102,45.44254553056145,0.18819937809590015,0.0,3,0,ice_patch
3.349999999999742,16.784809470792098,46.28571958745397,0.17272126916905034,0.0,3,0,ice_patch
3.359999999999741,16.77673583787136,47.093082879527635,0.15788595586238618,0.0,3,0,ice_patch
3.36999999999974,16.7690609738647,47.860569280193495,0.14377013677534645,0.0,3,0,ice_patch
3.3799999999997388,16.76181927247217,48.58473941944697,0.13043914930098235,0.0,3,0,ice_patch
3.3899999999997377,16.75503687817706,49.26297884895778,0.11794323330100176,0.0,3,0,ice_patch
3.3999999999997366,16.74873037517483,49.89362914918039,0.10631502152903496,0.0,3,0,ice_patch
3.4099999999997355,16.74290631737053,50.476034929610044,0.09556858338432202,0.0,3,0,ice_patch
3.4199999999997344,16.73414185988156,30.519147345173902,0.45287040828175623,100.0,2,0,ice_patch
3.4299999999997333,16.72448422062292,31.48491127103835,0.43523081150303483,0.0,3,0,ice_patch
3.439999999999732,16.714780964259575,32.455236907372914,0.4174873668383018,0.0,3,0,ice_patch
3.449999999999731,16.705037875650707,33.42954576825932,0.39965034469656097,0.0,3,0,ice_patch
3.45999999999973,16.69526245662224,34.40708767110637,0.3817332115532212,0.0,3,0,ice_patch
3.469999999999729,16.685464279866313,35.386905346698484,0.36375329892261155,0.0,3,0,ice_patch
3.4799999999997278,16.675655391902044,36.36779414312428,0.3457325672347779,0.0,3,0,ice_patch
3.4899999999997267,16.665850758799568,37.348257453371914,0.3276984536720629,0.0,3,0,ice_patch
3.4999999999997256,16.656068739024743,38.32645943085462,0.30968477559671626,0.0,3,0,ice_patch
3.5099999999997245,16.646331554053337,39.30017792799485,0.2917326354990442,0.0,3,0,ice_patch
3.5199999999997234,16.636665708882592,40.266762445069325,0.273891238490711,0.0,3,0,ice_patch
